clade_name,HD_10,HD_12,HD_13,HD_14,HD_15,HD_16,HD_17,HD_18,HD_19,HD_23,HD_24,HD_25,HD_29,HD_3,HD_32,HD_33,HD_34,HD_36,HD_37,HD_4,HD_41,HD_43,HD_44,HD_47,HD_49,HD_5,HD_53,HD_54,HD_56,HD_58,HD_59,HD_6,HD_62,HD_65,HD_68,HD_69,HD_70,HD_72,HD_73,HD_77,HD_78,LD_1,LD_10,LD_13,LD_17,LD_18,LD_19,LD_20,LD_21,LD_24,LD_26,LD_27,LD_28,LD_30,LD_32,LD_36,LD_39,LD_40,LD_41,LD_44,LD_46,LD_49,LD_50,LD_51,LD_52,LD_53,LD_54,LD_56,LD_58,LD_59,HD_79,HD_81,LD_6,LD_61,LD_63,LD_64,LD_65,LD_67,LD_69,LD_7,LD_70,LD_71,LD_73,LD_77,LD_78,LD_79,LD_81,LD_83,LD_85,LD_86,LD_87,LD_88,LD_89,LD_92,LD_95,LD_97,LD_98
Faecalibacterium_SGB15346,0.41314,1.78095,0.13921,0.24724,0.55612,2.31052,4.38646,0.91672,0.59085,0.71069,0.44753,0.0,0.45639,0.89277,0.42947,0.44664,0.50951,0.0621,0.0823,0.01011,0.61401,0.13627,0.01493,2.77206,0.0,0.76303,1.41604,0.22765,0.90097,0.76337,0.33447,1.20287,0.18789,0.00159,0.00355,0.13025,0.0,1.42806,2.02068,0.00062,0.12328,0.81937,0.0,0.16026,0.11786,0.0,0.08086,0.22422,0.00897,0.51155,0.00237,0.03927,0.04368,0.18282,0.26846,0.0,0.54696,0.49514,1.46263,0.29207,0.0666,1.26418,1.34806,0.00136,0.11918,0.00206,0.2181,0.0,2.09515,0.66468,0.00185,1.17027,0.14454,0.0,0.52444,1.21517,0.34095,0.19041,0.0006,0.25128,1.04295,0.0,0.64472,0.0,1.13974,0.00096,0.0,0.00111,0.68405,0.13349,0.0,0.45715,0.0,0.00191,0.07121,1.05289,0.09673
Phocaeicola_dorei,6.1259,0.01243,0.0,0.00582,1.88415,3.59841,0.01026,0.14231,0.04681,0.00599,0.01185,0.0,0.00076,7.04655,0.32313,0.71543,3.4626,0.0,1.63591,0.00388,0.0201,0.3386,0.03433,0.65717,25.73414,0.01361,1.574,0.9047,7.94844,10.27873,0.01829,0.0265,0.00102,0.01158,19.56826,2.16059,40.43888,1.82985,7.24659,0.02495,0.1241,0.00447,0.0,0.04644,0.38143,0.0,0.05748,1.15789,19.21263,0.02426,0.02766,0.02062,0.0244,0.44721,0.0,27.45092,17.58639,6.45311,33.32727,0.00133,0.90422,0.00277,1.60582,12.14444,0.18427,1.4129,0.03012,0.0,0.25428,0.04064,0.01722,0.01375,0.0,0.00062,0.0,0.0,0.28659,0.00477,4.46964,0.01893,0.19965,0.0,0.13764,13.89976,0.0021,0.00083,0.00154,0.00134,0.00437,0.00064,7.86839,0.09659,8.76016,16.46865,0.00274,0.00276,0.04188
Intestinibacter_bartlettii,0.01228,0.0,0.00195,0.13402,0.13107,0.05158,0.0,0.0,0.08583,0.03641,0.00074,0.0,0.05743,0.0,0.00779,0.02795,0.0422,0.0002,0.009,0.0,0.03828,0.0,0.01164,0.09162,0.0,0.0,0.18962,0.0,0.00105,0.02321,0.00152,0.0,0.05923,0.0019,0.01851,0.0,0.0,0.00397,0.0,0.00523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00096,0.0,0.0,0.01338,0.0,0.0,0.03553,0.0,0.0,0.03787,0.01865,0.02259,0.0,0.065,0.0,0.0,0.00706,0.11563,0.0,0.0,0.0,0.00407,0.02001,0.01609,0.04791,0.0,0.12227,0.0,0.44496,0.0,0.0,0.01821,0.00851,0.0,0.0,0.01027,0.03015,0.0,0.07996,0.01336,0.0,0.00524,0.02222,0.0,0.00997,0.0,0.0,0.03483,0.02681,0.0
Turicibacter_bilis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00062,0.0,0.0,0.0,0.00874,0.0,0.0,0.0,0.0,0.0,0.00763,0.0,0.0,0.00109,0.00233,0.0,0.0113,0.0,0.0,0.0,0.0,0.0,0.0,0.00027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05843,0.0,0.0,0.0,0.0,0.02178,0.04518,0.0,0.0,0.0,0.0,0.0,0.01201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00726,0.0,0.0,0.0,0.03396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00206,0.03469
Anaerostipes_hadrus,0.02177,0.14181,0.41944,0.05985,0.0,0.1909,0.40985,0.0321,0.97774,0.03277,0.0567,0.41184,0.30961,0.31029,0.81049,0.06207,0.05921,0.21954,0.07186,0.09905,0.01848,0.05331,0.03103,0.22919,0.33707,0.02645,0.07513,0.01,0.25414,0.89819,0.0259,0.12257,0.05798,0.16193,0.51432,0.30389,0.0,0.33436,0.06419,0.0,0.2302,0.13255,0.0,0.0,0.00058,0.0,0.0,0.03105,0.0197,0.15552,0.19404,0.0,0.05486,0.01554,0.0,0.0,0.12796,0.0,0.06447,0.02791,0.00242,0.0,0.0,0.09699,0.03224,2.17936,0.04285,0.0,0.38301,0.10415,0.18845,0.0826,0.0,0.0,0.0,0.29077,0.0,0.29494,0.0,0.00713,0.01938,0.0,0.18183,7.51466,0.55143,0.03403,0.17503,0.36787,0.1001,0.01718,0.0,0.81143,0.0,0.0,0.10732,0.11439,0.2154
Ruminococcus_torques,0.85071,0.17777,0.70058,0.18853,0.0,0.39769,0.52896,0.22246,2.83944,0.05987,0.16312,0.0,0.19355,0.20643,0.24394,0.13881,0.07374,0.35878,0.35726,0.06146,0.16283,0.07812,0.32689,0.07486,0.49922,0.68267,0.20491,0.27184,1.3516,0.0,1.00451,0.04614,0.10156,1.01027,0.0,0.30605,0.0,0.58961,0.04994,0.21746,0.73482,0.20557,0.31041,0.00378,1.53595,0.0,0.00599,0.0,0.00094,0.51316,2.54482,0.62082,0.01767,0.23251,0.01977,0.0,0.36982,0.0,0.00232,0.00148,0.30945,0.05941,0.35698,0.0,0.18222,0.70231,0.38815,0.0,0.00212,0.00132,0.06591,0.28485,0.06714,0.0,0.0,0.18005,0.73961,0.18222,0.00236,0.27658,0.33096,0.0,0.50502,0.0,0.001,1.56518,0.65119,0.00267,0.20589,1.89278,0.27248,0.63624,0.00738,0.0,1.31843,0.05322,2.8621
Fusicatenibacter_saccharivorans,0.02404,0.22456,0.22919,0.0,0.07207,0.2585,0.22692,0.05557,0.21415,0.08025,0.09895,0.0,0.5168,0.79537,0.25715,0.24178,0.41839,0.19624,0.90754,0.13456,0.10287,0.04549,0.08118,0.32709,1.00378,0.10914,0.25506,0.42725,0.67565,1.19114,0.54823,0.27123,0.12667,0.3991,0.00225,0.24878,0.05643,0.28901,0.07954,0.61643,0.67278,0.17767,0.03273,0.01932,0.02994,0.0,0.0,0.04989,0.03152,0.48489,0.89044,0.29228,0.01216,0.06945,0.00024,0.0,0.02225,0.14381,0.03415,0.2003,0.0,0.0,0.36189,0.07401,0.17837,0.00773,0.03777,0.0,0.12644,0.11364,0.70786,0.60573,0.11784,0.0,0.0,0.85139,0.0,0.05048,0.00154,0.02014,0.03879,0.0,0.34626,0.0,0.32922,0.13571,0.0,0.19836,0.08769,0.58189,0.0,1.05793,0.00202,0.0,0.06136,0.07468,0.38396
Clostridium_sp_AF27_2AA,0.0,0.0,0.0,0.03311,0.0,0.07302,0.86542,0.0,0.0,0.01271,0.0,0.0,0.00898,0.0,0.04183,0.00799,0.00495,0.0,0.07022,0.08595,0.03432,0.01935,0.0,0.0,0.0,0.0,0.02186,0.0,0.0,0.0,0.0,0.22025,0.0193,0.17968,0.0,0.0,0.0,0.0227,0.03431,0.0,0.0,0.06283,0.0,0.0,0.0077,0.0,0.01189,0.0,0.0,0.0,0.02814,0.0,0.13888,0.0,0.0,0.0,0.25376,0.0,0.06911,0.00096,0.0,0.0,0.0,0.0,0.0,0.01155,0.00576,0.0,0.0,0.03356,0.0,0.06958,0.0,0.0,0.0,0.13589,0.0,0.0128,0.0,0.02589,0.0,0.0,0.09378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04655,0.0
Bacteroides_uniformis,0.81716,1.98876,5.64605,0.85913,1.10091,6.69638,5.35742,0.96589,2.12953,1.11449,6.93755,0.00308,6.82856,2.63494,0.7623,1.38127,10.03945,9.83532,1.11281,1.96532,2.01858,3.78434,0.50389,9.46585,6.60267,13.46079,2.4426,9.45603,3.33298,2.2344,5.66126,0.39794,0.98169,4.27828,8.70028,13.09561,3.01661,6.88418,7.14555,0.25778,13.86321,3.77544,0.99395,0.6377,0.75346,0.14956,0.03927,0.56071,2.27838,11.5913,0.14223,0.3277,0.76399,13.98634,2.76815,4.4026,0.00175,1.07334,9.98905,0.99247,2.66744,12.79488,0.83537,0.57575,1.30748,0.03512,1.90358,0.0,0.61725,2.75031,1.39558,1.15577,0.0,4.40302,8.51516,0.85428,0.61708,0.43223,5.3257,0.07023,2.33106,0.0,3.60809,10.51853,2.83794,1.98767,4.69929,2.1608,0.33161,0.3843,4.92744,0.05312,0.24845,2.79766,6.95172,1.07194,0.11007
Blautia_wexlerae,0.10849,0.21659,0.27653,0.0,0.0,0.22473,0.55033,0.10699,0.24818,0.23566,0.19869,0.0,0.06481,0.17372,0.32524,0.14937,0.19262,0.39784,0.34301,0.23394,0.09171,0.03296,0.0239,0.19861,0.30231,0.19025,0.09564,0.18089,0.66911,1.17294,0.35841,0.15455,0.24446,1.30092,2.35757,0.81941,0.28548,0.40337,0.16429,0.31903,0.15437,0.17657,0.08934,0.0,0.00548,0.10218,0.03333,0.32126,0.03949,0.28768,0.45134,0.10371,0.04606,0.13549,0.00169,0.72719,0.05279,0.04519,0.34283,0.05546,0.04193,0.0,0.01684,0.00116,0.08027,0.05136,0.03617,0.0,0.6205,0.20673,0.4336,0.37683,0.0,0.0,0.4738,0.74115,0.25698,1.14605,0.09594,0.20901,0.44735,0.0,0.76931,1.52385,0.07771,0.10635,0.28098,0.4281,0.08896,0.13765,0.0,2.40451,0.00853,0.01028,0.01791,0.27974,0.2652
Fusobacterium_mortiferum,0.03025,0.47325,0.0,0.0,0.0,0.0,0.0,0.0,2.57472,0.0,2.55426,0.0,0.61803,1.38143,0.0,0.0,0.0,0.0,0.0725,0.0,0.0,0.0,0.0,0.0,4.75595,0.0,0.0,0.0,0.0012,0.0,0.0,0.0,0.0,0.0,0.02664,2.08578,0.0,0.0,0.01715,0.0,0.0,0.02944,0.44473,0.0,0.0,1.97743,0.01214,0.00146,0.0,0.08245,1.1223,0.0,3.49127,0.0,0.0,0.0,0.00054,0.0,0.0,0.0,0.0,0.0,0.00279,0.00047,0.0,0.0,0.10293,0.0,0.0,0.00289,0.67494,0.05147,0.0,0.00923,0.01614,0.00716,0.0,0.0,0.00454,0.0004,1.041,0.0,0.00708,2.58383,0.0,0.0,0.0,0.0,0.00364,0.02302,2.79044,0.00949,0.0,6.06987,0.00112,0.00767,9.55877
Holdemanella_biformis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4749,0.0,0.0,0.0,0.0,0.0,0.19917,0.0,0.0,0.0,0.0,0.0,0.0,0.3563,0.0,0.0,0.0,0.11197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55142,0.0,0.0,0.0,0.0,0.0,0.1068,0.0,0.0,0.0,0.44512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86717,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clostridium_fessum,1.08797,0.35277,0.35658,0.52983,0.17792,0.15298,0.0,0.22659,0.43162,0.34266,0.63364,0.0,0.31739,0.07886,0.1836,0.15022,0.24779,0.59142,0.56521,0.24906,0.10576,0.13457,0.1141,0.09212,0.0,0.39968,0.09761,0.15679,0.0,0.17394,0.32195,0.55857,0.12448,0.17748,0.002,0.13902,0.0,0.41019,0.31326,0.17313,0.08828,0.44781,0.22969,0.09703,0.22482,0.0,0.04787,0.0,0.0,0.12687,0.07595,0.41841,0.03274,0.19906,0.49811,0.0,0.08908,2.34315,0.16662,0.11059,0.01763,0.0,0.01596,0.0,0.14931,0.38668,0.17321,0.0,0.21178,0.10179,0.52195,0.21837,0.16761,0.0,0.0,0.0,0.04426,0.05012,0.0,0.30825,0.24942,0.0,0.05747,0.43158,0.0004,1.95971,0.12986,0.00049,0.41566,0.00017,0.0,0.29373,0.0,0.0,0.52402,0.14978,0.5669
Lacrimispora_amygdalina,0.20584,0.13345,0.31808,1.93297,0.07779,0.36528,1.16652,0.12294,0.30178,0.03525,0.13069,3.48588,0.30166,0.93667,0.02625,0.03614,0.02075,0.01875,0.06108,0.41941,0.13404,0.02918,0.24648,0.34759,0.0,0.00039,0.25739,0.01742,0.21393,0.27298,0.0,0.44023,0.01544,0.18572,0.48112,0.15217,0.53493,0.04139,0.07541,0.26435,0.00652,0.32438,0.16434,0.03599,0.13242,0.05532,0.09756,0.6525,0.0,0.28136,0.21511,0.73519,0.09163,0.20736,0.23578,0.0,0.58038,0.0,0.38027,0.07286,0.05413,0.0,0.0953,0.38441,0.75749,0.24095,0.20542,0.0,0.0,0.17668,0.06863,0.02593,0.13693,0.0,0.0,0.25634,0.10421,0.05619,0.0,0.07153,0.26138,0.0,0.42706,0.0,0.0005,0.00051,0.69803,0.19833,0.52716,0.01931,0.0,0.25257,0.0,0.04124,0.40787,0.07211,0.15926
Bacteroides_stercoris,2.72662,3.33997,5.21136,2.64585,0.81808,0.0,0.00703,0.4535,0.02043,1.4557,12.13575,0.0,3.7305,0.0,0.52648,0.34759,5.05541,0.69932,0.04758,10.62514,0.0856,3.19769,2.77458,0.98843,0.71442,3.92216,2.41064,0.0,10.43064,0.01517,2.42706,0.19447,0.20843,8.39688,0.01891,18.01718,0.02954,0.26078,4.1054,0.07009,0.02931,1.74887,16.52715,0.02189,1.54025,0.87802,0.22061,1.01982,0.00683,0.0425,0.0179,16.06634,1.75412,14.23802,2.60821,0.00239,0.01597,5.5784,15.33162,0.00327,1.56211,0.02851,0.00578,4.75175,5.89264,0.04782,0.29093,0.0,0.58133,0.55191,2.50162,0.68013,10.55073,0.0,0.0,0.0,0.32328,0.11724,20.72454,0.0041,7.46597,4.21705,0.05133,0.00282,0.52962,1.10774,0.5237,0.64056,0.00543,0.06229,16.97138,0.00991,21.30326,0.08203,4.85473,1.35046,1.12596
